material_id,pretty_formula,band_gap
mp-1018784,LiCe(CuP)2,0.0
mp-1018936,PrSbTe,0.0
mp-1018946,PrZnGa,0.0
mp-1025059,LaAg2,0.0
mp-1025162,K2NpO4,0.363199999999999
mp-1025179,Rb2NpO4,0.36600000000000005
mp-1025222,ZnPd5Se,0.0
mp-10326,Zn(ReO4)2,4.0065
mp-1058490,EuIn,0.0
mp-10622,PrAs,0.0
mp-1068661,ZrBRh3,0.0
mp-1070713,InNi3N,0.0
mp-1077126,DySiNi4,0.0
mp-1077837,LaScGe,0.0
mp-1078600,TmAgTe2,1.287
mp-1078804,ThInNi,0.0
mp-1079255,Tb(BIr)2,0.0
mp-1079852,ErZnPd,0.0
mp-1079868,CeAlCu,0.0
mp-1079967,Ba(SbPd)2,0.0
mp-1080806,TmSnPt,0.0
mp-10846,NiAsSe,0.0
mp-1087513,Tb2MnGa6,0.0
mp-1091391,BaTl4,0.0
mp-1095111,Pr(CuSn)2,0.0
mp-1095265,LiYbBi,0.28600000000000003
mp-1095443,ScFe2,0.0
mp-1095522,YZnPd,0.0
mp-1095626,La2P2AuO,0.0
mp-1097916,CsCaCl3,5.382899999999999
mp-1101855,TmGaNi,0.0
mp-1101912,BaSiPt,0.0
mp-1102268,YSiIr,0.0
mp-1102328,HoRe2,0.0
mp-1102897,EuZnPd,0.0
mp-1102952,DyAsSe,0.548
mp-1103176,YSiPt,0.0
mp-1104144,Li2Sm2Ge3,0.0
mp-1104397,Yb5Pd2,0.0
mp-1105395,Ca2ScOsO6,0.0
mp-1105738,Zr5Sb3C,0.0
mp-1105784,DySiPd2,0.0
mp-1105815,Nd(Co2B)6,0.0
mp-1105827,Pr3Cu3Sb4,0.36810000000000004
mp-1105933,LaCrSe3,0.0
mp-1106258,Lu5Sn3,0.0
mp-1106297,Ho4Ga12Fe,0.0
mp-1109,Sr5Al9,0.0
mp-1112146,Cs2NaPrBr6,4.1445
mp-1113712,Rb2AgPdF6,0.0
mp-11183,Pr(BO2)3,5.4977
mp-11359,Ga2Cu,0.0
mp-11547,YTlPd,0.0
mp-11548,YbTlPd,0.0
mp-1163,UBe13,0.0
mp-1180408,Na3Gd(PO4)2,3.0709
mp-1181425,Er4Ga12Pd,0.0
mp-1181559,H5NO,4.7014
mp-1183791,DyLuAg2,0.0
mp-1184663,Ho2RuPt,0.0
mp-1184769,HoErIr2,0.0
mp-1185025,LaNdTl2,0.0
mp-1185509,LuAlCu2,0.0
mp-1185655,Mg149Zr,0.033399999999999
mp-1186433,Pm2AgHg,0.0
mp-1186439,Pm2AgOs,0.0
mp-1186677,PmYRh2,0.0
mp-1186931,PuInHg2,0.0
mp-1188031,ZrScCo2,0.0
mp-1188059,ZrGaRu2,0.0
mp-1189487,Dy6GaNi2,0.0
mp-1190085,ZrB4Ir3,0.0
mp-1190299,Nd2Ir2O7,0.0
mp-1190845,Nd2Hf2O7,3.956
mp-1191118,Cs2Sb,0.281799999999999
mp-1191826,KBaAsSe3,1.6381000000000001
mp-1192002,LiHoSn,0.006399999999999
mp-1192733,CsP(HO)2,5.1837
mp-1192906,Ba4Ta2O9,3.8961
mp-1193277,CsPPbSe4,1.5618
mp-1193608,Sc3Si3Ru,0.0
mp-1194096,Sr2Ni(SeO3)3,3.169699999999999
mp-1194355,Fe3Sb2(BrO)4,2.4735
mp-1194833,P3RuW2O15,0.1199
mp-1195214,BaB4(SbO6)2,3.3947000000000003
mp-1195508,Ba3TaN3Cl2,1.9944000000000002
mp-1195701,TlAgPSe3,1.299099999999999
mp-1196298,V4Pb3O3F19,1.8897
mp-1196393,Y3Sb,0.0
mp-1196438,CsCu2AsS3,1.4208999999999992
mp-1196451,Ga3Sb7(S4Cl7)2,2.0643
mp-1196891,Ca2Al2Sn2O9,2.840799999999999
mp-1197320,Cs3Hf2P5S18,2.1363
mp-1197480,La3Sn13Ir4,0.0
mp-1197597,Ta4CrTe4,0.0
mp-1198361,Al(BiCl)4,1.4598
mp-1198681,Pr5Pb4,0.0
mp-1199047,Fe2P12W,0.0
mp-1199352,SbXeF7,2.7611
mp-1199451,B2S3,2.526399999999999
mp-1199702,Ba2GaS4,1.8917000000000002
mp-1200569,Rb3Cd(BO2)5,3.7312000000000003
mp-1200575,Sc4B12Rh17,0.0
mp-1200720,CsInSe2,1.6315
mp-1201413,BPb7Br3O7,1.9254000000000002
mp-1201540,Lu2B6Ru,0.0
mp-12017,CeAl4Ge2Au,0.0
mp-1202318,Dy3(Si3Ru)4,0.0
mp-1202486,La7Ru3,0.043099999999999
mp-1204007,Na5H4BrO4,3.3253
mp-1205121,CsBi,0.24520000000000003
mp-1205147,Sm(Ni2B)6,0.0
mp-1205398,Ce(Co2B)6,0.0
mp-1205478,SbSe5F6,1.468
mp-1205902,Li5(CuGe)2,0.0
mp-1206095,SmInCu4,0.13289999999999902
mp-1206487,Yb(CdAs)2,0.1452
mp-1206522,Yb(ZnGa)2,0.0
mp-1206638,NiSn2Au,0.0
mp-1206712,ErNiBi,0.230999999999999
mp-1206722,Ce3(SiNi)4,0.0
mp-1206870,MnCu2GeTe4,0.0
mp-1206894,Lu3AlC,0.06530000000000001
mp-1206944,LaMgCu,0.0
mp-1207440,Zr7Pt10,0.0
mp-1207755,Yb6Nb4Al43,0.0
mp-1207893,V5Se8,0.0
mp-1208374,TbSiPd,0.0
mp-1208596,SmBe13,0.0
mp-1208603,Tb5CoBi2,0.0
mp-1208680,SrMn(GeO3)2,1.8571
mp-1209009,Sc2Mn3Si,0.0
mp-1209112,Sr2EuBeO5,0.0
mp-1209299,PrSiOs2C,0.0
mp-1209487,RbLa(SeO4)2,3.502
mp-1209700,Pu4Bi3,0.0
mp-1209746,Pr3Se3N,0.976
mp-1209861,Nd3HfSb5,0.0
mp-1210576,Nd3Sc2(FeO4)3,2.125199999999999
mp-1210754,Lu5Ni2Sb,0.0
mp-1210778,Li2Sm2Si3,0.0
mp-1210919,LiLa(WO4)2,3.692
mp-1211226,Li3Y3(TeO6)2,3.2397
mp-1211470,Mn3Al2(GeO4)3,2.3798
mp-1211714,K3HoF6,6.4882
mp-1211845,K3Sn2P5S18,1.318299999999999
mp-1212755,Gd2ZnPtO6,0.0
mp-1212833,Er4C7,0.0
mp-12129,LuInPd2,0.0
mp-1213290,Dy5CuPb3,0.0
mp-1213852,Ce2Si5Pd3,0.0
mp-1213977,Ce3(GaRh)2,0.0
mp-1214813,Ba2LuReO6,0.0
mp-1214922,AgPtF6,0.0
mp-1214960,AlH5(SeO4)2,4.4359
mp-1214991,Cs2ZnSi5O12,4.2057
mp-1215207,ZrScFe4,0.0
mp-1215442,Zr2Al3Zn,0.0
mp-1217076,Ti2AlGe3,0.0
mp-1218050,SrPrGa3O7,3.237
mp-1219328,SeS7,1.9009
mp-1219530,Sb28(Mo3Ru)3,0.0
mp-1219587,RbNbWO6,2.7905
mp-1219625,Rb4SbRhCl12,0.0
mp-1219678,PrAlZn,0.0
mp-1220533,NiBi,0.0
mp-1220648,Nb3Ag2TeS6,0.0
mp-1220715,Nb3Fe(BiO3)6,2.3255
mp-1223089,La3Nd(CuO4)2,0.0
mp-1223560,KH2(IO3)3,3.2073
mp-1223605,KPr5(CCl5)2,2.1683
mp-1224188,HfZrFe4,0.0
mp-1224446,Hf3TaFe8,0.0
mp-1224786,GaSbO4,0.7966999999999991
mp-1225352,Ga3Fe4Co8Si,0.0
mp-1226602,CeCuGe,0.0
mp-1226676,CeGa2Cu3,0.0
mp-1228614,Ba2Ag8S7,0.9642000000000001
mp-1229288,Ce15Ni32,0.0
mp-12304,Sc11Ir4,0.0
mp-1232155,EuS2,0.0
mp-12337,NaLa2OsO6,0.5493
mp-1241,BaAg2,0.0
mp-1271282,CoF3,2.0545
mp-12802,AlCu3,0.0
mp-1280709,LiV3Zn2O8,1.500699999999999
mp-13160,YZnGe,0.0
mp-13243,ScU3Sb5,0.0
mp-13264,Sm2Mo2C3,0.0
mp-13427,Sr3Hg2,0.0
mp-1349,SrPt2,0.0
mp-13501,ErCoC2,0.0
mp-1358,DyIr2,0.0
mp-13599,NaSn2F5,3.7802000000000002
mp-13774,NaNdSiO4,4.4775
mp-13836,U(RhO3)2,0.42899999999999905
mp-13861,HfB4Ir3,0.0
mp-1387,AlV3,0.0
mp-14276,RhPb2F7,1.812899999999999
mp-1453,NdSe,0.0
mp-14931,SrCuP2O7,0.003199999999999
mp-15026,Nd(FeSb3)4,0.0
mp-15103,Sr3Y2(GeO4)3,3.1359
mp-15206,Ho2Si5Ni3,0.0
mp-1556,PuTe,0.0
mp-1561,TbSe,0.0
mp-16107,Rb3P6N11,3.9206000000000003
mp-16488,Al9Co2,0.0
mp-1664,V3Pd,0.0
mp-16734,SmNiAs,0.0
mp-16744,Y(Al5Fe)2,0.0
mp-16922,Ba2Sb3,0.272099999999999
mp-17060,NaAlSe2,2.2333
mp-17187,K3Nd(PO4)2,4.9348
mp-17256,Rb2Hf3OF12,6.2834
mp-17360,Ni2Te3O8,3.033299999999999
mp-17542,TlMoPO6,2.4256
mp-17591,Sm2MoO6,2.2457000000000003
mp-17638,Rb3SbSe4,1.3197
mp-17668,YbGa7Au3,0.0
mp-17928,Ba(ErTe2)2,0.7854999999999991
mp-18099,BaSbF5,4.7524999999999995
mp-18198,ScSnPt,0.0
mp-18423,CsYbP2O7,0.06920000000000001
mp-18652,Sr3HoRhO6,2.190699999999999
mp-1869,GaPd2,0.0
mp-1884,Ca5Ge3,0.0
mp-19012,CaMoO3,1.1542
mp-19096,Ba2VO4,1.5442
mp-19141,K6Co2O7,1.0832
mp-1920,Ni5P4,0.0
mp-19320,K2FeO4,1.625
mp-19322,BaMoO3,0.0
mp-19729,EuAsAu,0.0
mp-19760,Na2Mo2O7,3.2142
mp-19959,LuTiGe,0.0
mp-19963,TiFe2Sn,0.047299999999999
mp-20076,KCrF6,1.4953
mp-20147,ZrMnP,0.0
mp-20281,DySiIr,0.0
mp-20381,HfGaPd,0.0
mp-2039,ScMn2,0.0
mp-20410,Ho(BC)2,0.0
mp-20428,LiCeGe2,0.0
mp-20465,As2Pd,0.0
mp-20467,PuB4,0.0
mp-20478,LuTiSi,0.0
mp-20711,Fe3Ge,0.0
mp-20802,Eu(POs)2,0.0
mp-20880,NdAgPb,0.0
mp-20973,Ce2S3,0.0
mp-21009,EuSe,0.0
mp-21370,Ba2EuSbO6,0.0
mp-21656,Ta11(FeSe4)2,0.0
mp-21660,HfGa2Co,0.0
mp-22051,LuGeRu,0.0
mp-22114,ErSiRh,0.0
mp-22251,TbGaPt,0.0
mp-22265,Fe(SbO2)2,0.5327000000000001
mp-22545,EuGa3Co2,0.0
mp-22574,HgP14Pb,1.3011
mp-22701,ScFeSi,0.0
mp-22788,Eu(PRu)2,0.0
mp-22830,DySi3Rh5,0.0
mp-2288,PuSe,0.0
mp-22918,PuCl3,0.0
mp-22976,Rb2(NbCl3)3,1.093799999999999
mp-2311,NbO,0.0
mp-23219,CuBr2,0.0
mp-23255,UBr3,0.0
mp-23426,Al4Bi2O9,2.870999999999999
mp-23536,SbI3Cl8,1.2358
mp-23574,SbPCl8O,1.8686
mp-2377,GaMo3,0.0
mp-23800,KHSO4,5.4306
mp-2387,Th2Zn,0.0
mp-2393,YTl3,0.0
mp-24570,Be3As2(H2O5)2,3.9905
mp-24658,SmH2,0.0
mp-2578,NiTe2,0.0
mp-2625,U2C3,0.0
mp-27197,Na4As2O7,3.206
mp-2725,TbIr2,0.0
mp-27331,K3GeTe3,1.056
mp-27365,BaBiSe3,0.732699999999999
mp-27898,Zr3AlN,0.0
mp-28481,Ti(ClO4)4,2.9099
mp-28556,Na3CuO3,0.7792000000000001
mp-28613,LiBPt3,0.0
mp-29749,Ga3Ni5Ge2,0.0
mp-29896,Y2B3C2,0.0
mp-29997,La3AsI3,0.0
mp-30084,Al2FeO4,0.0
mp-30206,CsClO4,5.5054
mp-30493,ZnCdPt2,0.0
mp-30614,ErZn12,0.0
mp-30775,PrMg2,0.0
mp-30825,PaRh3,0.0
mp-30849,TaPt2,0.0
mp-30879,Tb5Tl3,0.0
mp-3088,LaBRh3,0.0
mp-30940,Cd2Te2O7,1.7272999999999992
mp-31134,PtCl3,1.0698
mp-31148,BaZnSn,0.0
mp-31182,ErAl2Ni,0.0
mp-3128,ErCoSi2,0.0
mp-31352,Er2(SeO3)3,3.9939
mp-31420,CeAgSn,0.0
mp-31483,Na5TlSn3,0.050099999999999006
mp-3208,ZrGeTe,0.0
mp-3301,Dy(SiPd)2,0.0
mp-3317,SmRhO3,0.7366
mp-3375,Nd4Ge3Rh4,0.0
mp-34291,Zr3InF15,5.405299999999999
mp-3437,Ce(CoSi)2,0.0
mp-3688,Er2Sn2O7,2.898199999999999
mp-3734,NdSi2Ni,0.0
mp-382,Th3As4,0.28190000000000004
mp-39033,Sr(NdSe2)2,1.8985999999999992
mp-4120,CaCuAs,0.0
mp-4364,NbGaCo2,0.0
mp-4368,SbPdSe,0.0
mp-4728,Cu2GeSe3,0.0
mp-4802,La4Re6O19,0.0
mp-504886,Gd2O3,2.9411
mp-505206,Ta3SiTe6,0.0
mp-505260,Te10Mo3I10,1.178
mp-505683,U4As6Ru7,0.0
mp-530,Nd4Sb3,0.0
mp-538,CaAg,0.0
mp-540729,Cs2KCoF6,3.0416
mp-540742,NdTl(PO3)4,5.2239
mp-541158,Nb3SI7,0.5958
mp-541348,Tb2Au5F21,1.6137000000000001
mp-541819,Rb2Hg(BSe)9,1.8304
mp-541953,Rb4Zr3Te16,1.052499999999999
mp-542298,Ag2F5,0.0
mp-542566,Pr3Sb5Pd6,0.0
mp-542915,TiAl3,0.0
mp-543044,BaLiAlF6,7.2936
mp-545659,Ba2DyBiO6,1.734999999999999
mp-552292,SmBi2IO4,1.3305
mp-553907,Rb3AgO2,1.5831
mp-553949,Ag2Hg2(TeO4)3,0.16590000000000002
mp-554027,Y7C3I6O,0.0
mp-554262,Ba9(RhO3)8,0.0
mp-554463,Na3LuSi2O7,3.9469000000000003
mp-554518,EuCO3,0.33340000000000003
mp-554617,Rb6U5V2O23,1.761899999999999
mp-554763,NpAgSeO5,0.2509
mp-554819,MgP4(Cl5O3)2,3.5985
mp-555252,Rb2Ti(GeO3)3,3.072899999999999
mp-555428,Sr5(ReO6)2,2.1063
mp-555838,SnPO3F,3.943399999999999
mp-556108,DyTiClO3,3.163299999999999
mp-556282,Ba2AlInO5,2.0122
mp-556577,Na3Sb3(AsO7)2,1.5112
mp-556959,VZnSe2O7,2.0903
mp-558051,Pr3BWO9,3.8169999999999993
mp-558553,Sr4Ti5(Si2O11)2,2.0169
mp-558725,Ba5Ru2Br2O9,0.48749999999999905
mp-560208,K3NbAs2O9,3.1394
mp-560468,Pr3Si2S8Br,2.6881
mp-560798,Ba3Dy2(PS4)4,2.3757
mp-560891,SnP2Cl8O3,3.0751
mp-561179,Ba2CuIO2,2.4387
mp-561424,KAlF4,6.9087
mp-567736,TaPbSe2,0.0
mp-567928,CsBi3Se5,0.9779
mp-568144,Dy5In3,0.0
mp-568392,Ag10Te4Br3,0.754599999999999
mp-568612,SnHg6(P2Cl3)2,2.1321
mp-568744,Ba2Cd3Bi4,0.0
mp-568746,Bi2Pd,0.0
mp-568759,NaNd4I7N2,2.7212
mp-5688,Er(FeSi)2,0.0
mp-568992,ZrIr,0.0
mp-569347,Nd5Sn4,0.0
mp-569484,Cs3Ti2Cl9,0.18960000000000002
mp-569523,Y2InNi2,0.0
mp-569677,Sr2IN,1.882499999999999
mp-569996,Tb2InGe2,0.0
mp-570106,Yb(AlCl4)2,5.3967
mp-570119,Yb7Au3,0.0
mp-570183,Pr(AsPd)2,0.0
mp-570226,Sm3CuGeSe7,1.2421
mp-570438,Yb8Tl3,0.0
mp-570561,Dy2MgSi2,0.0
mp-570689,CaInPt,0.0
mp-570857,Y(AlCl4)3,4.0351
mp-571125,Ce8Ni18P11,0.0
mp-571464,RbPSe3,1.1471
mp-571495,LuB4,0.0
mp-571576,LaTe2,0.1135
mp-571586,Nd(SiOs)2,0.0
mp-573109,Sm2Se5O13,3.605
mp-574651,CsSmMnSe3,0.502599999999999
mp-581738,Cs3BiSe3,2.02
mp-581749,CsTm2Cu3Se5,1.3577
mp-582293,TbInNi,0.0
mp-582606,Eu4Al2O9,0.0
mp-6044,Sr6B(PO4)5,4.815
mp-606511,La(GePt)2,0.0
mp-615459,La2Ni5C3,0.0
mp-6183,Ba2PrRuO6,0.179599999999999
mp-618309,Bi2AuO5,0.0
mp-621964,K2RbBiSe3,2.1282
mp-630923,Ba3Pb5,0.0
mp-639910,Y(Sn3Ru2)2,0.0
mp-640370,CeZn11,0.0
mp-640862,Sb16Te3,0.0
mp-641314,Dy2(GePt3)3,0.0
mp-644875,Ba2(InAs)5,0.046599999999999
mp-645796,TlFe(MoO4)2,2.5518
mp-648999,Nb5P3,0.0
mp-662572,Ta3In2Cl9,1.3106
mp-6686,K2NaInF6,5.2456
mp-669308,Cs3Tm2I9,2.8922
mp-6695,BaCdP2O7,3.587099999999999
mp-676262,TaTlO3,0.9695
mp-680676,K2Dy4Cu4S9,0.8910999999999991
mp-685194,Li4Ti5O12,2.66
mp-685478,Na2PdO3,0.9613
mp-6942,Ho2CdS4,1.359
mp-6943,Ca4GdB3O10,3.272599999999999
mp-697144,RbH2N,1.9109
mp-7113,CrAuS2,0.667899999999999
mp-7241,Ho2InPd2,0.0
mp-7281,Dy3Ni2,0.0
mp-730154,NaAs3H2O9,2.6467
mp-734042,MgH12(NO6)2,3.5073
mp-7424,BPd2,0.0
mp-7478,RbTmO2,3.6837
mp-757586,Ba2Tl(HO)7,2.73
mp-759655,Ni17(As3O16)2,1.9753999999999992
mp-763186,Li2Mn3SbO8,1.093
mp-763259,Mn3(PO4)2,2.8491
mp-768110,Li2Ti3CoO8,2.443899999999999
mp-773117,La3Si2BO10,4.4115
mp-777936,Li32Ti11Cr5O48,0.0
mp-801028,Ba4Sb2O9,2.825299999999999
mp-803,DyAl2,0.0
mp-8236,Ba(PPd)2,0.0
mp-8282,Ti2N,0.0
mp-861513,Rb5SiHO5,2.8970000000000002
mp-861641,Ti2CoRe,0.0
mp-861896,LiHg2Pd,0.0
mp-861926,KGd2CuSe4,0.802
mp-862559,LaCd3,0.0
mp-862926,LiPmAu2,0.0
mp-863249,GdGaRh2,0.0
mp-863695,PmI3,2.0717
mp-863739,ErCdRh2,0.0
mp-864627,Nd2Ga12Ni,0.0
mp-864950,MnAlIr2,0.0
mp-865048,TiZnIr2,0.0
mp-865066,HfInRh2,0.0
mp-865302,Tm2CdIn,0.0
mp-865335,Lu2NiRu,0.0
mp-865436,Gd2IrRh,0.0
mp-865495,V2CrTc,0.0
mp-865503,YCdAg2,0.0
mp-865518,YSnRh2,0.0
mp-865522,YCdAu2,0.0
mp-865870,LiZr2Os,0.0
mp-865883,GdMgZn2,0.0
mp-865934,YbF2,6.7331
mp-866156,YGaRh2,0.0
mp-866167,GdCdAu2,0.0
mp-866285,ErSnRu2,0.0
mp-866714,La3NiBr3,0.0
mp-867161,LiIn3,0.0
mp-867248,LaBi3,0.0
mp-87,Be,0.0
mp-9206,CsAg5Te3,0.0194
mp-9341,GdAgGe,0.0
mp-9457,Ca3ReO6,0.0
mp-952566,NaSnSb,0.0
mp-9640,SrCu(SeO3)2,0.7134
mp-971751,VRh,0.0
mp-972423,TbGa2Pd,0.0
mp-973333,HoLuZn2,0.0
mp-974057,Lu2Ni12P7,0.0
mp-974616,Pt3Rh,0.0
mp-9754,Tl2Cr3O12,1.729299999999999
mp-975822,PrNdZn2,0.0
mp-976151,PrErMg2,0.0
mp-9765,Nd2Pt2O7,1.171999999999999
mp-977454,HgPd2Au,0.0
mp-978808,Sm2ZnGa,0.0
mp-978850,Sm2ReC2,0.0
mp-979426,YHoRu2,0.0
mp-9814,Cu3SbSe4,0.0
mp-9902,Sc2CoSi2,0.0
mp-998201,RbAgCl3,0.0
mp-1006390,Ce4Si3Rh4,0.0
mp-1007758,HfCd,0.0
mp-1017559,Eu(ZnAs)2,0.0
mp-1018780,Li3SmBi2,0.0
mp-1019278,TbGeAu,0.0
mp-1019713,Cs4Si3O8,3.6327
mp-1020671,Y(NO3)3,3.2704
mp-1024983,ErInNi4,0.0
mp-1025082,LaSbPd,0.0
mp-1025368,Ti2VS4,0.0
mp-1025450,CeFeSi2,0.0
mp-1025504,TmGa2Ni,0.0
mp-1030319,Te2Mo,1.8610000000000002
mp-1061766,CeNiAs,0.0
mp-10676,Sc2AlSi2,0.0
mp-1067793,F2,0.0
mp-1068891,Sr(CuSn)2,0.0
mp-1072024,TmAlGe,0.0
mp-1072041,GdCu4Au,0.0
mp-1072865,HoSn2,0.0
mp-1072922,TbSn2,0.0
mp-1077133,GdCoSi,0.0
mp-1077347,UPt4Au,0.0
mp-1078180,Sr2MgOsO6,0.0
mp-1078427,CeAl4Si2Ir,0.0
mp-1079126,Eu2FeH6,0.028200000000000003
mp-1079664,Nd2InNi2,0.0
mp-1079840,Dy2Ni2Sn,0.0
mp-1080405,DySnGe,0.0
mp-1080526,Zr6Ga2Fe,0.0
mp-1080579,NdCd2Pd,0.0
mp-1080646,Y(SiPt)2,0.0
mp-1080723,HfCuGeAs,0.0
mp-1087473,LuZnPd,0.0
mp-1087478,DyNiGe3,0.0
mp-1087523,TmAlNi,0.0
mp-1102298,Eu3B2Pt7,0.0
mp-1102565,ZrCoSi,0.0
mp-1102603,YGaNi,0.0
mp-1104294,Ce3Pt4,0.0
mp-1104604,Na2SrSn4,0.0
mp-1105083,Th3Pd4,0.0
mp-1105479,Dy3Pt,0.0
mp-1105793,Mg2B2AsIr5,0.0
mp-1105825,Tb5Pb3,0.0
mp-1106240,Tm2Ge5Ru3,0.0
mp-11098,YbMgPd,0.0
mp-1111080,K3GaF6,5.7897
mp-1112937,Cs2TbAgCl6,3.8468
mp-1113877,Rb2YAgF6,3.0725
mp-11301,HoCd2,0.0
mp-11370,ErIn,0.0
mp-11404,PrGa,0.0
mp-11742,CsNdTe2,1.3573
mp-1183537,Cd2AgPt,0.0
mp-11840,BaAg,0.0
mp-1184237,ErZrRu2,0.0
mp-1184417,Gd3Al,0.0
mp-1184572,HfMgPt2,0.0
mp-1184609,Hf2CuTc,0.0
mp-1185193,La2CdIn,0.0
mp-1185578,Mg149S,0.157899999999999
mp-1185625,MgZrPt2,0.0
mp-1185627,Mg149Mn,0.10950000000000001
mp-1186122,NaCd2Rh,0.0
mp-1186222,NbGaOs2,0.0
mp-1186231,NbIr3,0.0
mp-1186921,Rb2Ga2Ge3O10,3.2632
mp-1187606,TmLuCu2,0.0
mp-1188397,Pr2MgIrO6,0.0
mp-1188749,TbGaPd2,0.0
mp-1189209,Ho2Te3,0.530799999999999
mp-1189887,Dy3Os,0.0
mp-1189932,Mn(NbSe2)3,0.08910000000000001
mp-1190160,K2Se2O7,3.046599999999999
mp-1190323,CsTb2Ag3Te5,1.061999999999999
mp-1190626,Hf2Rh,0.0
mp-1190708,Al3Fe2Si,0.0
mp-1190739,TmNiB4,0.0
mp-1191228,CsGd2Ag3Se5,0.0
mp-1191393,SmSi2Ni9,0.0
mp-1191536,EuZn11,0.0
mp-1191559,NbRh3,0.0
mp-1191926,EuGe7Rh3,0.0
mp-1192147,Ba2MnGe2O7,2.7005
mp-1192424,SrGaH5,3.3936
mp-1192439,Ba(ErS2)2,1.7273
mp-1192724,Dy8In3Co,0.020599999999999
mp-1192848,U8MnS17,0.0
mp-1193081,Cs6Cr2O7,1.6689
mp-1194001,Pr4PClO8,4.7547
mp-1194661,Sr3GaAs3,0.754899999999999
mp-1194706,RbY(TeO3)2,3.1815
mp-1195070,Zr4CuSb7,0.0
mp-1195887,Na3U6CrF30,0.24039999999999903
mp-1195947,K23(Sn3Au4)3,0.0
mp-1196108,Ba3Ga3P5,1.2456
mp-1196457,Li2B3O4F3,6.5796
mp-1196968,BH5(OF2)2,7.2918
mp-11971,HoSnRh,0.0
mp-1197652,SbNCl8O,1.7767
mp-1198690,MoI2,1.6796000000000002
mp-1198842,CsCuPS3,2.1498
mp-1198918,Rb2Cu3(P2O7)2,0.611799999999999
mp-1198931,CsAg7S4,0.49670000000000003
mp-1199056,RbGe,0.9153
mp-1199670,Rb5Er(MoO4)4,4.0262
mp-1200574,Na4PuH7O9,0.8914000000000001
mp-1200987,CsGa(SeO3)2,3.542
mp-1201034,ZrGa2Co,0.0
mp-1202070,Er2Nb2S7O30,0.1438
mp-1202605,Nd26Ga7Co10,0.0
mp-1203279,Pr4InSbS9,2.1642
mp-1203280,U(Zn10Ir)2,0.0
mp-1203567,KV2SeO7,2.1242
mp-1204723,Er11Cd45,0.0
mp-1205433,Dy(InPt)4,0.0
mp-1205529,Tm4Ni2C5,0.0
mp-1205553,Sr2LuTaO6,3.4874
mp-1205562,Ho2MgNi2,0.0
mp-1205597,Ba2TbMoO6,0.0
mp-1205742,Tl3CrF6,3.420199999999999
mp-1205869,Lu2CdPd2,0.0
mp-1206443,La3SnC,0.0
mp-1206667,PrNiBi,0.33389999999999903
mp-1206681,ScBiPd,0.020999999999999002
mp-1207190,SmBiPd,0.0
mp-1208048,TlVSeO5,2.411
mp-1208221,Ti5Te8,0.0
mp-1208571,Tl2Ni2(MoO4)3,3.801599999999999
mp-1208737,Tb2Hf2(MoO4)7,3.2147
mp-1208997,Sc2TiB2Ir5,0.0
mp-1208999,ScAgSn,0.0
mp-1209322,RbSm(SeO4)2,3.4361
mp-1209444,Pr4MgRh,0.0
mp-1209643,Sm3Sc2(FeO4)3,2.1481
mp-1209858,Pr3IrBr3,0.0
mp-1209950,NaYb(Pd3O4)2,0.0
mp-1210071,Nd2(SeO3)3,3.4925
mp-1210127,Nd(SiP3)2,0.8456999999999991
mp-1210820,Nd6Si4Ni7,0.0
mp-1210846,LuCoB4,0.0
mp-1211187,Li5OsO6,0.0
mp-1211306,KSm(MoO4)2,3.2912
mp-1211533,K2YCl5,4.7867999999999995
mp-1211757,K4MnO4,1.5403
mp-1211811,KErP2O7,4.9474
mp-1212308,Ho4MgNi,0.039
mp-1212448,Hf9Re4O3,0.0
mp-1212490,Ho(Al5Re)2,0.0
mp-1212548,Ho(Ni2B)6,0.0
mp-1212761,Gd(FeP3)4,0.0
mp-1212828,Er3SbO7,2.7774
mp-1213427,Er6Al43V4,0.0
mp-1213620,CsEuTa6Cl18,0.109199999999999
mp-1213689,CsCe(PO3)4,0.232499999999999
mp-1213801,Cs2Mn2(MoO4)3,3.3036
mp-1214008,Ca4NdB3O10,4.367
mp-1214074,CaMnGeO4,1.7828
mp-1214229,Be15(Nb3Ni4)2,0.0
mp-1215169,ZrVW,0.0
mp-1216224,Y3Mn2Sb3O14,0.0
mp-1216443,V6FeNi,0.0
mp-1216524,Tm2Ga3Cu,0.0
mp-1216727,Tl9SnTe6,0.0
mp-1218014,SrPrAl3O7,4.2928
mp-1218223,SrLaCuS3,1.1961
mp-1218693,Sr2V3Bi3O14,2.9583
mp-1218994,Sn(TePd3)2,0.0
mp-1219276,Sm6Si19Rh30,0.0
mp-1219785,PrSmCo17,0.0
mp-1220157,NdFeCoSi2,0.0
mp-1221438,Na(CoO2)3,0.061599999999999
mp-1222110,MnGa2Ni9,0.0
mp-1222342,Lu2Al3Fe,0.0
mp-1222919,LaCuGe,0.0
mp-1223190,La3Pr(CoP)8,0.0
mp-1223267,La2(MgAg3)3,0.0
mp-1224638,K10NbInAs6,0.9131999999999991
mp-1224998,GaBi3Sb2O11,2.700199999999999
mp-1225406,Eu2Cu4Si3Ge,0.0
mp-1226296,CrCu(PSe3)2,0.684199999999999
mp-1226687,Cs3Sb5Se9,0.41040000000000004
mp-1226772,Ce2SbTe,0.0
mp-1227272,Be4AlFe,0.0
mp-1227825,BaU2V2O12,1.9755
